ID_Estudiante;Semestre;Código_Materia;Semestre_Correspondiente;Nota_Final;Estado;Segunda_Instancia;Carga_Académica;Promedio_Semestral
101;2/2019;SHC243;2;35;R;0;5;58.8
101;2/2019;ADM255;2;91;A;0;5;58.8
101;1/2020;MAT103;1;78;A;0;6;55.8
101;1/2020;SHC243;2;19;R;1;6;55.8
101;1/2020;ADM246;2;73;C;0;6;55.8
101;1/2020;FIS258;2;50;R;0;6;55.8
101;1/2020;SIS247;2;39;R;0;6;55.8
101;1/2020;SIS243;2;76;A;0;6;55.8
101;2/2020;SHC243;2;77;A;0;7;64.0
101;2/2020;FIS258;2;71;A;0;7;64.0
101;2/2020;SIS247;2;29;R;1;7;64.0
101;2/2020;SIS220;2;82;A;0;7;64.0
101;2/2020;ADM233;2;61;C;0;7;64.0
101;2/2020;SIS212;2;61;A;0;7;64.0
101;2/2020;GEN296;2;67;A;0;7;64.0
101;1/2021;SIS247;2;71;A;0;4;50.8
101;1/2021;ADM309;3;31;R;1;4;50.8
101;1/2021;GEN335;3;62;A;0;4;50.8
101;1/2021;MAT391;3;39;R;0;4;50.8
101;2/2021;ADM309;3;47;R;0;4;55.2
101;2/2021;MAT391;3;53;A;0;4;55.2
101;2/2021;SIS334;3;74;A;0;4;55.2
101;2/2021;FIS373;3;47;R;0;4;55.2
102;1/2020;MAT152;1;72;A;0;7;41.9
102;1/2020;FIS140;1;5;R;0;7;41.9
102;1/2020;GEN106;1;66;A;0;7;41.9
102;1/2020;SHC195;1;71;A;0;7;41.9
102;1/2020;ADM178;1;9;R;1;7;41.9
102;1/2020;COM136;1;6;R;0;7;41.9
102;1/2020;MAT188;1;64;A;0;7;41.9
102;2/2020;FIS140;1;16;R;0;7;61.9
102;2/2020;ADM178;1;64;A;1;7;61.9
102;2/2020;COM136;1;86;A;0;7;61.9
102;2/2020;SHC148;1;75;A;0;7;61.9
102;2/2020;GEN185;1;71;C;0;7;61.9
102;2/2020;SHC165;1;52;A;0;7;61.9
102;2/2020;COM168;1;69;A;1;7;61.9
102;1/2021;FIS140;1;48;R;0;5;58.6
102;1/2021;MAT255;2;42;R;0;5;58.6
102;1/2021;MAT276;2;67;A;0;5;58.6
102;1/2021;FIS256;2;75;A;0;5;58.6
102;1/2021;COM268;2;61;A;0;5;58.6
102;2/2021;FIS140;1;85;A;0;6;42.0
102;2/2021;MAT255;2;17;R;0;6;42.0
102;2/2021;COM230;2;15;R;0;6;42.0
102;2/2021;SIS250;2;29;R;0;6;42.0
102;2/2021;MAT292;2;45;R;0;6;42.0
102;2/2021;GEN235;2;61;A;0;6;42.0
102;1/2022;MAT255;2;86;A;0;6;74.2
102;1/2022;COM230;2;61;A;0;6;74.2
102;1/2022;SIS250;2;66;A;0;6;74.2
102;1/2022;MAT292;2;74;A;0;6;74.2
102;1/2022;MAT278;2;80;A;0;6;74.2
102;1/2022;MAT283;2;78;A;0;6;74.2
102;2/2022;COM395;3;18;R;0;4;64.0
102;2/2022;MAT347;3;76;A;0;4;64.0
102;2/2022;FIS312;3;82;C;0;4;64.0
102;2/2022;FIS368;3;80;A;0;4;64.0
102;1/2023;COM395;3;83;A;0;6;51.3
102;1/2023;GEN485;4;11;R;1;6;51.3
102;1/2023;COM480;4;30;R;1;6;51.3
102;1/2023;MAT402;4;79;A;0;6;51.3
102;1/2023;ADM464;4;77;C;0;6;51.3
102;1/2023;ADM431;4;28;R;0;6;51.3
102;2/2023;GEN485;4;66;A;0;7;41.4
102;2/2023;COM480;4;56;A;0;7;41.4
102;2/2023;ADM431;4;72;A;0;7;41.4
102;2/2023;ADM480;4;19;R;1;7;41.4
102;2/2023;COM479;4;35;R;0;7;41.4
102;2/2023;ADM411;4;13;R;0;7;41.4
102;2/2023;MAT470;4;29;R;0;7;41.4
102;1/2024;ADM480;4;84;A;1;5;66.8
102;1/2024;COM479;4;73;A;0;5;66.8
102;1/2024;ADM411;4;49;R;0;5;66.8
102;1/2024;MAT470;4;65;A;0;5;66.8
102;1/2024;ADM428;4;63;A;0;5;66.8
103;1/2018;MAT107;1;66;A;0;5;55.0
103;1/2018;SIS100;1;53;A;0;5;55.0
103;1/2018;COM186;1;62;C;0;5;55.0
103;1/2018;SHC161;1;13;R;0;5;55.0
103;1/2018;SIS136;1;81;A;0;5;55.0
103;2/2018;SHC161;1;1;R;0;4;53.0
103;2/2018;SHC207;2;70;C;0;4;53.0
103;2/2018;MAT265;2;63;A;0;4;53.0
103;2/2018;SIS227;2;78;C;0;4;53.0
103;1/2019;SHC161;1;55;A;0;4;63.8
103;1/2019;FIS364;3;54;A;0;4;63.8
103;1/2019;ADM345;3;71;A;0;4;63.8
103;1/2019;GEN390;3;75;A;0;4;63.8
103;2/2019;GEN487;4;11;R;0;5;56.0
103;2/2019;SIS474;4;55;A;0;5;56.0
103;2/2019;MAT429;4;65;A;0;5;56.0
103;2/2019;FIS475;4;77;A;0;5;56.0
103;2/2019;SIS474;4;72;A;0;5;56.0
103;1/2020;GEN487;4;59;C;0;5;63.8
103;1/2020;FIS590;5;69;A;1;5;63.8
103;1/2020;SHC522;5;60;A;0;5;63.8
103;1/2020;FIS502;5;75;A;0;5;63.8
103;1/2020;SIS519;5;56;A;1;5;63.8
103;2/2020;GEN676;6;45;R;0;4;44.2
103;2/2020;SIS670;6;40;R;0;4;44.2
103;2/2020;SHC647;6;22;R;0;4;44.2
103;2/2020;SHC673;6;70;A;1;4;44.2
103;1/2021;GEN676;6;67;A;0;6;59.3
103;1/2021;SIS670;6;69;A;0;6;59.3
103;1/2021;SHC647;6;65;A;0;6;59.3
103;1/2021;SIS687;6;52;A;1;6;59.3
103;1/2021;SIS634;6;63;A;1;6;59.3
103;1/2021;FIS615;6;40;R;1;6;59.3
104;1/2019;MAT199;1;75;A;1;4;74.0
104;1/2019;ADM116;1;79;C;0;4;74.0
104;1/2019;FIS178;1;80;A;0;4;74.0
104;1/2019;COM195;1;62;C;0;4;74.0
104;2/2019;MAT216;2;79;A;0;7;72.7
104;2/2019;COM206;2;85;A;0;7;72.7
104;2/2019;ADM235;2;61;A;0;7;72.7
104;2/2019;ADM290;2;75;A;0;7;72.7
104;2/2019;ADM239;2;64;A;1;7;72.7
104;2/2019;COM216;2;78;A;1;7;72.7
104;2/2019;GEN264;2;67;A;0;7;72.7
104;1/2020;FIS322;3;77;A;0;6;64.3
104;1/2020;GEN362;3;83;A;1;6;64.3
104;1/2020;ADM371;3;90;A;0;6;64.3
104;1/2020;MAT315;3;38;R;0;6;64.3
104;1/2020;FIS345;3;38;R;1;6;64.3
104;1/2020;COM382;3;60;A;0;6;64.3
104;2/2020;MAT315;3;95;A;0;7;68.1
104;2/2020;FIS345;3;49;R;0;7;68.1
104;2/2020;COM411;4;59;C;0;7;68.1
104;2/2020;FIS456;4;64;A;0;7;68.1
104;2/2020;COM450;4;90;A;0;7;68.1
104;2/2020;SIS449;4;70;A;0;7;68.1
104;2/2020;SIS471;4;50;R;1;7;68.1
104;1/2021;FIS345;3;61;A;0;7;59.3
104;1/2021;SIS471;4;63;A;0;7;59.3
104;1/2021;FIS593;5;45;R;0;7;59.3
104;1/2021;ADM569;5;81;A;0;7;59.3
104;1/2021;MAT538;5;76;A;0;7;59.3
104;1/2021;MAT525;5;82;A;0;7;59.3
104;1/2021;SIS501;5;7;R;0;7;59.3
104;2/2021;FIS593;5;75;A;0;4;56.5
104;2/2021;SIS501;5;83;A;0;4;56.5
104;2/2021;ADM640;6;66;A;0;4;56.5
104;2/2021;ADM628;6;2;R;0;4;56.5
104;1/2022;ADM628;6;85;A;0;5;69.8
104;1/2022;ADM784;7;78;A;0;5;69.8
104;1/2022;ADM760;7;61;A;0;5;69.8
104;1/2022;MAT792;7;61;A;0;5;69.8
104;1/2022;FIS713;7;64;A;0;5;69.8
104;2/2022;SHC870;8;75;A;1;4;68.2
104;2/2022;MAT870;8;67;A;0;4;68.2
104;2/2022;FIS800;8;60;A;1;4;68.2
104;2/2022;FIS867;8;71;C;0;4;68.2
104;1/2023;MAT937;9;69;A;0;6;65.8
104;1/2023;SHC926;9;45;C;0;6;65.8
104;1/2023;MAT925;9;64;A;0;6;65.8
104;1/2023;ADM975;9;75;A;0;6;65.8
104;1/2023;SIS905;9;74;A;0;6;65.8
104;1/2023;ADM926;9;68;A;0;6;65.8
104;2/2023;ADM1069;10;78;A;0;7;70.6
104;2/2023;SIS1090;10;63;A;0;7;70.6
104;2/2023;MAT1003;10;92;A;0;7;70.6
104;2/2023;FIS1060;10;73;A;0;7;70.6
104;2/2023;SIS1013;10;63;A;0;7;70.6
104;2/2023;FIS1020;10;89;A;0;7;70.6
104;2/2023;FIS1081;10;36;R;1;7;70.6
105;1/2020;MAT191;1;83;A;0;6;80.2
105;1/2020;MAT110;1;68;A;0;6;80.2
105;1/2020;SIS195;1;82;A;0;6;80.2
105;1/2020;COM196;1;92;A;1;6;80.2
105;1/2020;SHC163;1;84;C;0;6;80.2
105;1/2020;SIS171;1;72;A;0;6;80.2
105;2/2020;SHC256;2;79;A;0;7;60.3
105;2/2020;MAT242;2;69;C;1;7;60.3
105;2/2020;SIS234;2;59;A;0;7;60.3
105;2/2020;ADM281;2;79;A;0;7;60.3
105;2/2020;GEN296;2;11;R;1;7;60.3
105;2/2020;COM248;2;68;A;1;7;60.3
105;2/2020;GEN222;2;57;C;0;7;60.3
105;1/2021;GEN296;2;48;R;0;4;38.8
105;1/2021;GEN311;3;38;R;0;4;38.8
105;1/2021;SHC325;3;55;C;0;4;38.8
105;1/2021;FIS336;3;14;R;0;4;38.8
105;2/2021;GEN296;2;80;A;0;4;65.2
105;2/2021;GEN311;3;82;A;0;4;65.2
105;2/2021;FIS336;3;59;A;0;4;65.2
105;2/2021;SHC347;3;40;R;0;4;65.2
105;1/2022;SHC347;3;41;R;0;5;55.8
105;1/2022;COM479;4;75;A;0;5;55.8
105;1/2022;SHC448;4;67;A;0;5;55.8
105;1/2022;SHC467;4;29;R;0;5;55.8
105;1/2022;MAT436;4;67;A;0;5;55.8
105;2/2022;SHC347;3;68;A;0;5;69.0
105;2/2022;SHC467;4;71;A;0;5;69.0
105;2/2022;FIS493;4;95;A;0;5;69.0
105;2/2022;GEN448;4;46;R;1;5;69.0
105;2/2022;GEN475;4;65;A;0;5;69.0
105;1/2023;GEN448;4;72;A;0;4;58.0
105;1/2023;SHC543;5;65;A;0;4;58.0
105;1/2023;SHC583;5;21;R;1;4;58.0
105;1/2023;SHC536;5;74;A;0;4;58.0
105;2/2023;SHC583;5;24;R;1;4;23.8
105;2/2023;SIS673;6;17;R;0;4;23.8
105;2/2023;SHC643;6;14;R;1;4;23.8
105;2/2023;FIS644;6;40;R;0;4;23.8
105;1/2024;SHC583;5;23;R;1;5;52.4
105;1/2024;SIS673;6;45;R;0;5;52.4
105;1/2024;SHC643;6;58;A;0;5;52.4
105;1/2024;FIS644;6;65;C;1;5;52.4
105;1/2024;FIS666;6;71;A;0;5;52.4
106;1/2019;GEN122;1;59;A;0;5;53.0
106;1/2019;SHC188;1;33;R;0;5;53.0
106;1/2019;ADM195;1;42;R;0;5;53.0
106;1/2019;ADM105;1;57;C;0;5;53.0
106;1/2019;SIS172;1;74;A;0;5;53.0
106;2/2019;SHC188;1;66;A;0;7;53.1
106;2/2019;ADM195;1;24;R;0;7;53.1
106;2/2019;ADM185;1;59;A;1;7;53.1
106;2/2019;SIS104;1;79;A;0;7;53.1
106;2/2019;SIS133;1;63;A;0;7;53.1
106;2/2019;FIS179;1;61;A;0;7;53.1
106;2/2019;FIS164;1;20;R;0;7;53.1
106;1/2020;ADM195;1;93;A;0;5;78.6
106;1/2020;FIS164;1;77;A;1;5;78.6
106;1/2020;MAT218;2;85;A;0;5;78.6
106;1/2020;FIS220;2;68;C;0;5;78.6
106;1/2020;SHC248;2;70;A;0;5;78.6
106;2/2020;SHC330;3;87;A;0;6;40.2
106;2/2020;ADM388;3;62;A;0;6;40.2
106;2/2020;MAT302;3;9;R;0;6;40.2
106;2/2020;SIS335;3;0;R;0;6;40.2
106;2/2020;SHC301;3;9;R;1;6;40.2
106;2/2020;FIS304;3;74;A;0;6;40.2
106;1/2021;MAT302;3;73;A;1;6;55.3
106;1/2021;SIS335;3;23;R;0;6;55.3
106;1/2021;SHC301;3;76;C;0;6;55.3
106;1/2021;ADM311;3;65;A;1;6;55.3
106;1/2021;MAT386;3;34;R;0;6;55.3
106;1/2021;FIS399;3;61;A;0;6;55.3
106;2/2021;SIS335;3;11;R;0;6;63.0
106;2/2021;MAT386;3;95;A;0;6;63.0
106;2/2021;ADM495;4;81;A;0;6;63.0
106;2/2021;FIS470;4;58;A;0;6;63.0
106;2/2021;GEN494;4;70;A;1;6;63.0
106;2/2021;ADM495;4;63;A;0;6;63.0
106;1/2022;SIS335;3;27;R;0;5;52.6
106;1/2022;COM596;5;17;R;0;5;52.6
106;1/2022;FIS536;5;71;A;1;5;52.6
106;1/2022;MAT516;5;75;A;0;5;52.6
106;1/2022;SHC553;5;73;A;0;5;52.6
106;2/2022;SIS335;3;49;R;0;5;43.6
106;2/2022;COM596;5;67;A;0;5;43.6
106;2/2022;GEN554;5;63;A;0;5;43.6
106;2/2022;MAT584;5;11;R;0;5;43.6
106;2/2022;SIS562;5;28;R;0;5;43.6
107;1/2018;GEN135;1;76;A;0;5;51.2
107;1/2018;SHC149;1;33;R;0;5;51.2
107;1/2018;COM151;1;49;R;0;5;51.2
107;1/2018;SIS171;1;78;A;0;5;51.2
107;1/2018;GEN132;1;20;R;0;5;51.2
107;2/2018;SHC149;1;48;R;0;6;49.5
107;2/2018;COM151;1;0;R;1;6;49.5
107;2/2018;GEN132;1;91;A;1;6;49.5
107;2/2018;SHC124;1;74;A;0;6;49.5
107;2/2018;SHC127;1;1;R;0;6;49.5
107;2/2018;SIS146;1;83;A;0;6;49.5
107;1/2019;SHC149;1;55;A;0;4;45.8
107;1/2019;COM151;1;9;R;1;4;45.8
107;1/2019;SHC127;1;57;A;0;4;45.8
107;1/2019;GEN145;1;62;A;0;4;45.8
107;2/2019;COM151;1;57;A;0;6;59.5
107;2/2019;SHC257;2;77;A;0;6;59.5
107;2/2019;ADM259;2;74;A;0;6;59.5
107;2/2019;MAT280;2;64;C;0;6;59.5
107;2/2019;SIS244;2;25;R;0;6;59.5
107;2/2019;COM280;2;60;A;0;6;59.5
107;1/2020;SIS244;2;47;R;0;6;64.0
107;1/2020;MAT300;3;76;A;1;6;64.0
107;1/2020;SIS364;3;26;R;0;6;64.0
107;1/2020;FIS337;3;86;A;0;6;64.0
107;1/2020;ADM304;3;81;A;0;6;64.0
107;1/2020;COM343;3;68;A;0;6;64.0
107;2/2020;SIS244;2;79;A;0;4;61.0
107;2/2020;SIS364;3;28;R;0;4;61.0
107;2/2020;COM470;4;72;A;1;4;61.0
107;2/2020;SHC465;4;65;A;0;4;61.0
107;1/2021;SIS364;3;57;A;0;6;58.0
107;1/2021;MAT531;5;36;R;0;6;58.0
107;1/2021;SIS552;5;63;A;0;6;58.0
107;1/2021;FIS533;5;60;A;1;6;58.0
107;1/2021;SIS558;5;55;A;0;6;58.0
107;1/2021;GEN578;5;77;A;0;6;58.0
107;2/2021;MAT531;5;21;R;0;4;53.2
107;2/2021;MAT672;6;60;A;0;4;53.2
107;2/2021;SHC659;6;77;A;0;4;53.2
107;2/2021;FIS603;6;55;C;0;4;53.2
107;1/2022;MAT531;5;65;A;0;7;60.4
107;1/2022;FIS731;7;61;A;0;7;60.4
107;1/2022;COM766;7;77;A;0;7;60.4
107;1/2022;FIS758;7;62;A;0;7;60.4
107;1/2022;GEN781;7;73;A;0;7;60.4
107;1/2022;FIS787;7;12;R;1;7;60.4
107;1/2022;GEN766;7;73;A;0;7;60.4
108;1/2018;ADM199;1;69;A;0;7;71.1
108;1/2018;SHC133;1;71;A;1;7;71.1
108;1/2018;FIS197;1;73;A;0;7;71.1
108;1/2018;FIS199;1;67;A;0;7;71.1
108;1/2018;FIS162;1;72;A;0;7;71.1
108;1/2018;SIS177;1;76;A;1;7;71.1
108;1/2018;FIS131;1;70;A;1;7;71.1
108;2/2018;SIS246;2;76;A;0;6;68.3
108;2/2018;FIS247;2;59;A;0;6;68.3
108;2/2018;FIS290;2;61;A;0;6;68.3
108;2/2018;FIS235;2;54;A;1;6;68.3
108;2/2018;MAT284;2;72;A;1;6;68.3
108;2/2018;GEN260;2;88;A;0;6;68.3
108;1/2019;COM390;3;93;A;0;6;76.5
108;1/2019;COM381;3;67;A;0;6;76.5
108;1/2019;FIS364;3;65;A;1;6;76.5
108;1/2019;GEN322;3;73;A;1;6;76.5
108;1/2019;MAT305;3;80;A;0;6;76.5
108;1/2019;FIS309;3;81;A;0;6;76.5
108;2/2019;FIS462;4;78;A;0;5;53.2
108;2/2019;SIS414;4;54;A;0;5;53.2
108;2/2019;FIS443;4;39;R;0;5;53.2
108;2/2019;COM434;4;28;R;0;5;53.2
108;2/2019;ADM495;4;67;A;0;5;53.2
108;1/2020;FIS443;4;64;A;0;7;52.0
108;1/2020;COM434;4;40;R;0;7;52.0
108;1/2020;GEN480;4;76;A;0;7;52.0
108;1/2020;SHC495;4;63;A;0;7;52.0
108;1/2020;COM487;4;0;R;0;7;52.0
108;1/2020;GEN426;4;57;A;0;7;52.0
108;1/2020;COM451;4;64;A;0;7;52.0
108;2/2020;COM434;4;60;A;1;6;63.8
108;2/2020;COM487;4;76;A;1;6;63.8
108;2/2020;GEN564;5;56;A;0;6;63.8
108;2/2020;ADM564;5;67;A;0;6;63.8
108;2/2020;SIS512;5;63;C;0;6;63.8
108;2/2020;ADM561;5;61;A;1;6;63.8
109;1/2019;GEN159;1;81;A;0;6;61.8
109;1/2019;MAT135;1;57;A;0;6;61.8
109;1/2019;ADM160;1;80;A;1;6;61.8
109;1/2019;SHC115;1;64;A;0;6;61.8
109;1/2019;ADM121;1;59;A;0;6;61.8
109;1/2019;SHC174;1;30;R;0;6;61.8
109;2/2019;SHC174;1;91;C;0;5;70.8
109;2/2019;FIS275;2;74;A;0;5;70.8
109;2/2019;SHC277;2;35;R;0;5;70.8
109;2/2019;ADM242;2;80;C;0;5;70.8
109;2/2019;FIS295;2;74;A;0;5;70.8
109;1/2020;SHC277;2;69;A;1;6;50.3
109;1/2020;SHC301;3;82;A;0;6;50.3
109;1/2020;SIS366;3;66;A;0;6;50.3
109;1/2020;FIS375;3;15;R;0;6;50.3
109;1/2020;FIS326;3;17;R;0;6;50.3
109;1/2020;GEN347;3;53;A;0;6;50.3
109;2/2020;FIS375;3;50;R;0;7;56.9
109;2/2020;FIS326;3;70;A;0;7;56.9
109;2/2020;SIS431;4;20;R;0;7;56.9
109;2/2020;SIS464;4;81;A;0;7;56.9
109;2/2020;COM422;4;70;A;1;7;56.9
109;2/2020;SHC489;4;30;R;0;7;56.9
109;2/2020;SHC491;4;77;A;0;7;56.9
109;1/2021;FIS375;3;53;A;0;5;44.0
109;1/2021;SIS431;4;16;R;0;5;44.0
109;1/2021;SHC489;4;69;A;1;5;44.0
109;1/2021;COM421;4;30;R;0;5;44.0
109;1/2021;SHC453;4;52;A;1;5;44.0
109;2/2021;SIS431;4;54;A;0;6;49.7
109;2/2021;COM421;4;90;C;0;6;49.7
109;2/2021;GEN483;4;23;R;0;6;49.7
109;2/2021;COM445;4;26;R;0;6;49.7
109;2/2021;MAT419;4;72;A;0;6;49.7
109;2/2021;FIS441;4;33;R;0;6;49.7
109;1/2022;GEN483;4;78;A;0;6;70.2
109;1/2022;COM445;4;66;A;0;6;70.2
109;1/2022;FIS441;4;71;C;0;6;70.2
109;1/2022;ADM481;4;49;R;1;6;70.2
109;1/2022;SHC444;4;84;A;1;6;70.2
109;1/2022;SIS400;4;73;A;0;6;70.2
109;2/2022;ADM481;4;64;A;0;5;58.2
109;2/2022;GEN557;5;68;A;0;5;58.2
109;2/2022;GEN541;5;62;A;0;5;58.2
109;2/2022;SHC551;5;26;R;0;5;58.2
109;2/2022;SIS596;5;71;A;0;5;58.2
110;1/2018;MAT188;1;88;A;0;7;59.1
110;1/2018;COM149;1;73;A;0;7;59.1
110;1/2018;ADM187;1;65;A;0;7;59.1
110;1/2018;MAT150;1;59;A;1;7;59.1
110;1/2018;MAT106;1;43;R;0;7;59.1
110;1/2018;FIS188;1;65;A;0;7;59.1
110;1/2018;MAT154;1;21;R;0;7;59.1
110;2/2018;MAT106;1;68;A;0;6;63.8
110;2/2018;MAT154;1;78;A;0;6;63.8
110;2/2018;COM208;2;68;C;0;6;63.8
110;2/2018;SIS231;2;58;A;1;6;63.8
110;2/2018;FIS266;2;34;R;0;6;63.8
110;2/2018;GEN257;2;77;A;0;6;63.8
110;1/2019;FIS266;2;26;R;0;4;48.8
110;1/2019;GEN384;3;33;R;0;4;48.8
110;1/2019;SHC394;3;70;A;0;4;48.8
110;1/2019;ADM367;3;66;A;0;4;48.8
110;2/2019;FIS266;2;74;A;0;5;72.0
110;2/2019;GEN384;3;73;A;0;5;72.0
110;2/2019;FIS301;3;79;A;0;5;72.0
110;2/2019;FIS328;3;78;A;0;5;72.0
110;2/2019;ADM312;3;56;A;1;5;72.0
110;1/2020;SIS405;4;66;C;0;4;73.0
110;1/2020;MAT403;4;64;A;0;4;73.0
110;1/2020;MAT483;4;75;A;0;4;73.0
110;1/2020;SHC424;4;87;A;0;4;73.0
110;2/2020;GEN583;5;72;A;0;6;53.0
110;2/2020;COM514;5;30;R;1;6;53.0
110;2/2020;FIS573;5;73;A;0;6;53.0
110;2/2020;MAT570;5;71;A;0;6;53.0
110;2/2020;SIS571;5;17;R;0;6;53.0
110;2/2020;FIS562;5;55;A;1;6;53.0
111;1/2020;COM196;1;33;R;0;5;50.6
111;1/2020;COM178;1;55;A;0;5;50.6
111;1/2020;MAT143;1;76;A;0;5;50.6
111;1/2020;MAT144;1;16;R;0;5;50.6
111;1/2020;FIS178;1;73;A;0;5;50.6
111;2/2020;COM196;1;62;A;0;5;49.2
111;2/2020;MAT144;1;67;A;0;5;49.2
111;2/2020;FIS168;1;24;R;0;5;49.2
111;2/2020;COM115;1;71;A;0;5;49.2
111;2/2020;SHC186;1;22;R;0;5;49.2
111;1/2021;FIS168;1;70;A;1;4;51.5
111;1/2021;SHC186;1;58;A;0;4;51.5
111;1/2021;ADM166;1;13;R;0;4;51.5
111;1/2021;GEN180;1;65;A;0;4;51.5
111;2/2021;ADM166;1;65;A;0;7;56.7
111;2/2021;SIS292;2;62;A;0;7;56.7
111;2/2021;ADM207;2;70;A;0;7;56.7
111;2/2021;COM297;2;53;C;0;7;56.7
111;2/2021;ADM213;2;65;A;0;7;56.7
111;2/2021;MAT209;2;41;R;0;7;56.7
111;2/2021;FIS208;2;41;R;0;7;56.7
111;1/2022;MAT209;2;33;R;1;6;67.7
111;1/2022;FIS208;2;74;A;0;6;67.7
111;1/2022;SIS342;3;77;A;0;6;67.7
111;1/2022;GEN323;3;87;A;0;6;67.7
111;1/2022;SIS315;3;74;C;1;6;67.7
111;1/2022;ADM353;3;61;A;0;6;67.7
111;2/2022;MAT209;2;64;A;1;5;64.8
111;2/2022;COM439;4;65;A;0;5;64.8
111;2/2022;MAT406;4;64;A;0;5;64.8
111;2/2022;ADM439;4;71;A;0;5;64.8
111;2/2022;SHC493;4;60;A;0;5;64.8
112;1/2019;SHC197;1;65;A;0;7;55.3
112;1/2019;COM115;1;56;A;0;7;55.3
112;1/2019;COM144;1;24;R;0;7;55.3
112;1/2019;FIS105;1;59;A;0;7;55.3
112;1/2019;FIS115;1;65;A;1;7;55.3
112;1/2019;FIS198;1;54;A;0;7;55.3
112;1/2019;SHC121;1;64;A;1;7;55.3
112;2/2019;COM144;1;77;A;0;4;75.5
112;2/2019;SHC261;2;64;A;0;4;75.5
112;2/2019;SIS209;2;77;A;0;4;75.5
112;2/2019;FIS200;2;84;A;1;4;75.5
112;1/2020;FIS377;3;70;A;0;5;65.2
112;1/2020;GEN304;3;60;A;0;5;65.2
112;1/2020;SIS315;3;67;A;0;5;65.2
112;1/2020;GEN340;3;69;A;0;5;65.2
112;1/2020;GEN363;3;60;A;0;5;65.2
112;2/2020;ADM409;4;12;R;0;5;46.8
112;2/2020;COM421;4;82;A;1;5;46.8
112;2/2020;MAT417;4;59;A;0;5;46.8
112;2/2020;MAT401;4;16;R;0;5;46.8
112;2/2020;COM487;4;65;A;0;5;46.8
112;1/2021;ADM409;4;66;C;0;4;51.2
112;1/2021;MAT401;4;19;R;0;4;51.2
112;1/2021;ADM439;4;41;R;1;4;51.2
112;1/2021;SIS441;4;79;C;0;4;51.2
112;2/2021;MAT401;4;40;R;0;4;69.5
112;2/2021;ADM439;4;80;A;0;4;69.5
112;2/2021;SHC427;4;77;A;0;4;69.5
112;2/2021;SIS422;4;81;A;0;4;69.5
113;1/2018;FIS129;1;39;R;0;4;52.2
113;1/2018;SHC133;1;13;R;0;4;52.2
113;1/2018;SIS191;1;78;A;1;4;52.2
113;1/2018;SHC167;1;79;A;0;4;52.2
113;2/2018;FIS129;1;58;A;0;4;60.8
113;2/2018;SHC133;1;82;A;0;4;60.8
113;2/2018;FIS107;1;55;A;0;4;60.8
113;2/2018;MAT165;1;48;R;1;4;60.8
113;1/2019;MAT165;1;68;A;0;4;47.5
113;1/2019;GEN204;2;13;R;1;4;47.5
113;1/2019;ADM260;2;52;A;0;4;47.5
113;1/2019;SHC289;2;57;A;0;4;47.5
113;2/2019;GEN204;2;86;A;1;4;79.8
113;2/2019;FIS318;3;77;C;0;4;79.8
113;2/2019;SIS310;3;84;A;0;4;79.8
113;2/2019;MAT360;3;72;A;0;4;79.8
113;1/2020;FIS459;4;14;R;0;6;60.5
113;1/2020;COM487;4;66;A;0;6;60.5
113;1/2020;MAT476;4;66;A;0;6;60.5
113;1/2020;GEN421;4;71;A;0;6;60.5
113;1/2020;MAT461;4;69;A;0;6;60.5
113;1/2020;GEN486;4;77;A;0;6;60.5
113;2/2020;FIS459;4;79;A;0;4;71.0
113;2/2020;FIS588;5;78;A;0;4;71.0
113;2/2020;SIS552;5;50;R;0;4;71.0
113;2/2020;SHC570;5;77;A;0;4;71.0
113;1/2021;SIS552;5;63;A;0;6;63.0
113;1/2021;SHC624;6;23;R;0;6;63.0
113;1/2021;ADM634;6;73;A;0;6;63.0
113;1/2021;SIS637;6;70;A;0;6;63.0
113;1/2021;FIS613;6;78;A;0;6;63.0
113;1/2021;GEN688;6;71;A;0;6;63.0
114;1/2018;SHC166;1;59;A;0;5;60.2
114;1/2018;GEN169;1;63;C;0;5;60.2
114;1/2018;SIS160;1;88;A;0;5;60.2
114;1/2018;GEN162;1;72;A;0;5;60.2
114;1/2018;SHC154;1;19;R;0;5;60.2
114;2/2018;SHC154;1;77;A;0;4;65.8
114;2/2018;MAT238;2;71;A;0;4;65.8
114;2/2018;GEN234;2;44;R;1;4;65.8
114;2/2018;GEN232;2;71;A;0;4;65.8
114;1/2019;GEN234;2;74;A;0;4;72.8
114;1/2019;GEN322;3;78;A;0;4;72.8
114;1/2019;FIS304;3;73;A;0;4;72.8
114;1/2019;SHC392;3;66;A;0;4;72.8
114;2/2019;FIS452;4;48;R;0;6;61.3
114;2/2019;COM457;4;72;A;0;6;61.3
114;2/2019;MAT408;4;73;A;0;6;61.3
114;2/2019;SHC487;4;20;R;0;6;61.3
114;2/2019;GEN447;4;73;C;0;6;61.3
114;2/2019;GEN400;4;82;A;0;6;61.3
114;1/2020;FIS452;4;39;R;0;5;52.6
114;1/2020;SHC487;4;28;R;0;5;52.6
114;1/2020;MAT506;5;77;A;0;5;52.6
114;1/2020;GEN537;5;46;R;0;5;52.6
114;1/2020;ADM539;5;73;A;0;5;52.6
114;2/2020;FIS452;4;71;A;0;7;64.1
114;2/2020;SHC487;4;70;A;0;7;64.1
